FieldID,Date,pH,Moisture,Temperature,EC,Nitrogen,Phosphorus,Potassium,OrganicMatter,Rainfall,Cluster,SoilQuality
F05,2025-06-07,4.2,43.42666666666667,23.762916666666666,4.5,0.0,0.0,0.0,1.5599999999999998,926.88,1,low
F05,2025-05-20,4.2,42.693125,23.19375,4.499604166666667,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-06-22,4.2,38.59604166666667,24.535625,4.499604166666667,0.0,0.0,0.0,1.55,0.0,1,low
F05,2025-07-07,4.2,24.395416666666662,25.108541666666667,4.5,0.0,0.0,0.0227083333333333,1.54,0.0,1,low
F05,2025-04-28,5.43375,17.323333333333334,22.05958333333333,1.91825,34.40604166666667,7.892083333333333,58.715833333333336,1.58,0.0,0,high
F05,2025-05-24,4.2,43.27666666666667,23.278958333333332,4.499333333333333,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-06-06,4.2,37.56104166666667,23.745,4.499,0.0,0.0,0.0,1.5599999999999998,0.0,1,low
F05,2025-07-02,4.2,31.459375,24.825,4.5,0.0,0.0,0.0,1.55,108.48,1,low
F05,2025-05-08,4.2,38.34583333333333,22.43208333333333,4.263833333333333,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-06-11,4.2,44.98583333333334,24.078125,4.5,0.0,0.0,0.0,1.5599999999999998,2091.84,1,low
F05,2025-07-18,4.2,35.200625,25.69125,4.5,49.04291666666666,0.0,60.352291666666666,1.54,0.0,1,low
F05,2025-06-02,4.2,44.69645833333333,23.575416666666666,4.5,0.0,0.0,0.0,1.5599999999999998,834.24,1,low
F05,2025-06-23,4.2,36.83020833333333,24.403125,4.499083333333333,0.0,0.0,0.0,1.55,0.0,1,low
F05,2025-07-23,4.2,37.04125,25.805625000000003,4.5,76.81166666666667,0.0,89.69895833333334,1.5320833333333337,0.0,0,high
F05,2025-05-10,4.2,42.98,22.472291666666667,4.476541666666667,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-05-02,4.2,44.826875,22.198958333333334,4.5,0.0,0.0,3.9639583333333337,1.58,256.32,1,low
F05,2025-05-16,4.2,42.615625,22.746666666666663,4.423416666666667,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-05-26,4.2,39.28479166666667,23.250208333333333,4.499229166666667,0.0,0.0,0.0,1.5599999999999998,0.0,1,low
F05,2025-06-16,4.2,40.629583333333336,24.211875000000003,4.499604166666667,0.0,0.0,0.0,1.55,0.0,1,low
F05,2025-06-29,4.2,35.585208333333334,24.858541666666667,4.5,0.0,0.0,0.0,1.55,0.0,1,low
F05,2025-07-10,4.2,17.625208333333333,25.146666666666665,4.5,17.283541666666668,0.0,25.995833333333334,1.54,0.0,0,high
F05,2025-07-06,4.2,25.866666666666664,24.957083333333333,4.5,0.0,0.0,0.0,1.54,0.0,1,low
F05,2025-07-13,4.2,16.96,25.399375000000003,4.5,39.39854166666667,0.0,49.33083333333334,1.54,0.0,0,high
F05,2025-05-28,4.2,34.733333333333334,23.218958333333333,4.4995,0.0,0.0,0.0,1.5599999999999998,0.0,1,low
F05,2025-05-31,4.2,43.22958333333333,23.47,4.499604166666667,0.0,0.0,0.0,1.5599999999999998,0.0,1,low
F05,2025-05-09,4.2,44.64770833333333,22.456666666666667,4.5,0.0,0.0,0.0,1.57,2424.0,1,low
F05,2025-07-03,4.2,31.386666666666667,24.88270833333333,4.5,0.0,0.0,0.0,1.5477083333333337,0.0,1,low
F05,2025-07-04,4.2,29.496875,24.956666666666667,4.5,0.0,0.0,0.0,1.54,0.0,1,low
F05,2025-05-29,4.2,32.879583333333336,23.475625,4.4991666666666665,0.0,0.0,0.0,1.5599999999999998,0.0,1,low
F05,2025-07-12,4.2,18.004166666666666,25.245,4.5,30.70520833333333,0.0,40.16020833333334,1.54,0.0,0,high
F05,2025-05-07,4.2,40.400625,22.544583333333332,4.432166666666666,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-07-05,4.2,27.895416666666662,25.21104166666667,4.5,0.0,0.0,0.0,1.54,0.0,1,low
F05,2025-05-03,4.2,42.91166666666667,22.264791666666667,4.478208333333334,0.0,0.0,1.3329166666666667,1.58,0.0,1,low
F05,2025-06-09,4.2,44.66458333333333,23.739791666666665,4.5,0.0,0.0,0.0,1.5599999999999998,586.5600000000001,1,low
F05,2025-06-14,4.2,44.91916666666666,24.2025,4.5,0.0,0.0,0.0,1.5533333333333337,419.04,1,low
F05,2025-05-14,4.2,38.420625,22.71291666666667,4.3109375000000005,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-06-12,4.2,43.195,24.005,4.4995,0.0,0.0,0.0,1.5599999999999998,0.0,1,low
F05,2025-06-01,4.2,41.94875,23.46666666666667,4.4975625,0.0,0.0,0.0,1.5599999999999998,0.0,1,low
F05,2025-05-05,4.2,44.891041666666666,22.344166666666663,4.5,0.0,0.0,0.0029166666666666,1.58,2330.4,1,low
F05,2025-07-15,4.2,12.466041666666667,25.743333333333336,4.5,55.584375,0.0,65.99062500000001,1.54,0.0,0,high
F05,2025-05-25,4.2,41.51458333333333,23.24708333333333,4.499187500000001,0.0,0.0,0.0,1.5689583333333337,0.0,1,low
F05,2025-05-17,4.2,41.07291666666666,22.82375,4.2601875,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-07-21,4.2,40.039791666666666,25.754791666666662,4.5,62.26166666666666,0.0,74.48729166666666,1.54,0.0,1,low
F05,2025-05-23,4.2,44.99958333333333,23.201875,4.5,0.0,0.0,0.0,1.57,680.16,1,low
