FieldID,Date,pH,Moisture,Temperature,EC,Nitrogen,Phosphorus,Potassium,OrganicMatter,Rainfall,Cluster,SoilQuality
F04,2025-06-07,4.2,43.44166666666666,23.866666666666664,4.5,0.0,0.0,0.0,2.36,926.88,1,low
F04,2025-05-20,4.2,43.48895833333333,23.04520833333333,4.5,0.0,0.0,0.0,2.33,0.0,1,low
F04,2025-06-22,4.2,38.87125,24.44708333333333,4.5,0.0,0.0,0.0,2.39,0.0,1,low
F04,2025-07-07,4.2,25.54583333333333,25.166875,4.5,7.997291666666666,0.0,157.84916666666666,2.42,0.0,0,high
F04,2025-04-28,6.375,24.386666666666667,21.94875,1.2709166666666667,78.48041666666667,19.641875,117.72625,2.29,0.0,0,high
F04,2025-05-24,4.2,42.668958333333336,23.16375,4.5,0.0,0.0,0.0,2.34,0.0,1,low
F04,2025-06-06,4.2,37.91645833333333,23.703541666666663,4.5,0.0,0.0,0.0,2.36,0.0,1,low
F04,2025-07-02,4.2,33.07416666666666,25.015416666666667,4.5,0.0,0.0,75.401875,2.41,108.48,1,low
F04,2025-05-08,4.2,39.91708333333333,22.4425,4.029791666666667,0.0,0.0,0.0,2.306875,0.0,1,low
F04,2025-06-11,4.2,44.948125000000005,24.030416666666667,4.5,0.0,0.0,0.0216666666666666,2.37,2091.84,1,low
F04,2025-07-18,4.2,35.418125,25.490625,4.5,65.359375,0.0,200.0,2.44,0.0,0,high
F04,2025-06-02,4.2,44.301875,23.600625,4.5,0.0,0.0,0.0,2.35,834.24,1,low
F04,2025-06-23,4.2,36.27333333333333,24.703333333333333,4.5,0.0,0.0,0.0,2.39,0.0,1,low
F04,2025-07-23,4.2,34.813541666666666,25.945625000000003,4.5,92.49916666666668,1.0208333333333333,200.0,2.45,0.0,0,high
F04,2025-05-10,4.2,42.92145833333333,22.49354166666667,4.4225625,0.0,0.0,0.0,2.31,0.0,1,low
F04,2025-05-02,4.2,44.80145833333333,22.29375,4.5,21.088541666666668,0.0,54.81125,2.29,256.32,1,low
F04,2025-05-16,4.2,43.08354166666667,22.723125,4.477916666666666,0.0,0.0,0.0,2.32,0.0,1,low
F04,2025-05-26,4.2,38.474375,23.139375,4.5,0.0,0.0,0.0,2.34,0.0,1,low
F04,2025-06-16,4.2,40.46833333333333,24.230416666666667,4.5,0.0,0.0,0.0,2.38,0.0,1,low
F04,2025-06-29,4.2,38.18145833333333,24.845625,4.5,0.0,0.0,18.340208333333333,2.404166666666667,0.0,1,low
F04,2025-07-10,4.2,18.64208333333333,25.189791666666665,4.5,35.993125,0.0,198.7783333333333,2.429583333333333,0.0,0,high
F04,2025-07-06,4.2,26.503125,24.970625,4.5,0.4341666666666666,0.0,142.661875,2.42,0.0,0,high
F04,2025-07-13,4.2,16.941875,25.329166666666666,4.5,57.12395833333333,0.0,200.0,2.43,0.0,0,high
F04,2025-05-28,4.2,35.04354166666666,23.499375,4.5,0.0,0.0,0.0,2.34,0.0,1,low
F04,2025-05-31,4.2,43.03020833333333,23.563333333333333,4.5,0.0,0.0,0.0,2.35,0.0,1,low
F04,2025-05-09,4.2,44.86208333333334,22.44333333333333,4.5,0.0,0.0,0.0,2.31,2424.0,1,low
F04,2025-07-03,4.2,32.478541666666665,24.98125,4.5,0.0,0.0,92.258125,2.41,0.0,1,low
