FieldID,Date,pH,Moisture,Temperature,EC,Nitrogen,Phosphorus,Potassium,OrganicMatter,Rainfall,Cluster,SoilQuality
F05,2025-04-28,5.43375,17.323333333333334,22.059583333333332,1.9182499999999998,34.40604166666667,7.892083333333333,58.715833333333336,1.58,0.0,0,high
F05,2025-04-29,4.513333333333334,23.680625000000003,22.059166666666666,4.23075,25.393958333333334,1.8804166666666668,48.955625,1.58,750.72,1,low
F05,2025-04-30,4.2,38.156875,22.125416666666666,4.5,8.197708333333333,0.0,30.960624999999997,1.58,897.1200000000001,1,low
F05,2025-05-01,4.2,45.0,22.227708333333336,4.5,0.0,0.0,13.96,1.58,711.36,1,low
F05,2025-05-02,4.2,44.826875,22.198958333333334,4.5,0.0,0.0,3.9639583333333337,1.58,256.32,1,low
F05,2025-05-03,4.2,42.91166666666667,22.264791666666667,4.478208333333334,0.0,0.0,1.3329166666666667,1.58,0.0,1,low
F05,2025-05-04,4.2,41.08416666666667,22.304374999999997,4.3726875000000005,0.0,0.0,1.1447916666666667,1.58,0.0,1,low
F05,2025-05-05,4.2,44.891041666666666,22.344166666666666,4.5,0.0,0.0,0.002916666666666667,1.58,2330.3999999999996,1,low
F05,2025-05-06,4.2,42.74395833333333,22.353125000000002,4.478416666666667,0.0,0.0,0.0,1.5745833333333332,0.0,1,low
F05,2025-05-07,4.2,40.400625,22.544583333333335,4.432166666666666,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-05-08,4.2,38.34583333333333,22.432083333333335,4.263833333333333,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-05-09,4.2,44.647708333333334,22.456666666666667,4.5,0.0,0.0,0.0,1.57,2424.0,1,low
F05,2025-05-10,4.2,42.98,22.472291666666667,4.476541666666667,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-05-11,4.2,44.94354166666667,22.665208333333336,4.5,0.0,0.0,0.0,1.57,1709.28,1,low
F05,2025-05-12,4.2,42.92291666666667,22.646041666666665,4.426958333333333,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-05-13,4.2,40.781875,22.703125,4.363166666666666,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-05-14,4.2,38.420625,22.71291666666667,4.3109375000000005,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-05-15,4.2,43.800625,22.823125,4.5,0.0,0.0,0.0,1.57,968.1600000000001,1,low
F05,2025-05-16,4.2,42.615625,22.746666666666666,4.423416666666667,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-05-17,4.2,41.072916666666664,22.82375,4.2601875,0.0,0.0,0.0,1.57,0.0,1,low
F05,2025-05-18,4.2,44.59791666666666,22.832708333333333,4.4980625000000005,0.0,0.0,0.0,1.57,625.4399999999999,1,low
